time(s)	cellId	rnti	lcid	packetSize
0.441903	1	1	3	1530
0.441904	3	1	3	1530
0.442003	1	1	3	1530
0.442004	3	1	3	1530
0.442103	1	1	3	1530
0.442104	3	1	3	1530
0.442203	1	1	3	1530
0.442204	3	1	3	1530
0.442303	1	1	3	1530
0.442304	3	1	3	1530
0.442403	1	1	3	1530
0.442404	3	1	3	1530
0.442503	1	1	3	1530
0.442504	3	1	3	1530
0.442603	1	1	3	1530
0.442604	3	1	3	1530
0.442703	1	1	3	1530
0.442704	3	1	3	1530
0.442803	1	1	3	1530
0.442804	3	1	3	1530
0.442903	1	1	3	1530
0.442904	3	1	3	1530
0.443003	1	1	3	1530
0.443004	3	1	3	1530
0.443103	1	1	3	1530
0.443104	3	1	3	1530
0.443203	1	1	3	1530
0.443204	3	1	3	1530
0.443303	1	1	3	1530
0.443304	3	1	3	1530
0.443403	1	1	3	1530
0.443404	3	1	3	1530
0.443503	1	1	3	1530
0.443504	3	1	3	1530
0.443603	1	1	3	1530
0.443604	3	1	3	1530
0.443703	1	1	3	1530
0.443704	3	1	3	1530
0.443803	1	1	3	1530
0.443804	3	1	3	1530
0.443903	1	1	3	1530
0.443904	3	1	3	1530
0.444003	1	1	3	1530
0.444004	3	1	3	1530
0.444103	1	1	3	1530
0.444104	3	1	3	1530
0.444203	1	1	3	1530
0.444204	3	1	3	1530
0.444303	1	1	3	1530
0.444304	3	1	3	1530
0.444403	1	1	3	1530
0.444404	3	1	3	1530
0.444503	1	1	3	1530
0.444504	3	1	3	1530
0.444603	1	1	3	1530
0.444604	3	1	3	1530
0.444703	1	1	3	1530
0.444704	3	1	3	1530
0.444803	1	1	3	1530
0.444804	3	1	3	1530
0.444903	1	1	3	1530
0.444904	3	1	3	1530
0.445003	1	1	3	1530
0.445004	3	1	3	1530
0.445103	1	1	3	1530
0.445104	3	1	3	1530
0.445203	1	1	3	1530
0.445204	3	1	3	1530
0.445303	1	1	3	1530
0.445304	3	1	3	1530
0.445403	1	1	3	1530
0.445404	3	1	3	1530
0.445503	1	1	3	1530
0.445504	3	1	3	1530
0.445603	1	1	3	1530
0.445604	3	1	3	1530
0.445703	1	1	3	1530
0.445704	3	1	3	1530
0.445803	1	1	3	1530
0.445804	3	1	3	1530
0.445903	1	1	3	1530
0.445904	3	1	3	1530
0.446003	1	1	3	1530
0.446004	3	1	3	1530
0.446103	1	1	3	1530
0.446104	3	1	3	1530
0.446203	1	1	3	1530
0.446204	3	1	3	1530
0.446303	1	1	3	1530
0.446304	3	1	3	1530
0.446403	1	1	3	1530
0.446404	3	1	3	1530
0.446503	1	1	3	1530
0.446504	3	1	3	1530
0.446603	1	1	3	1530
0.446604	3	1	3	1530
0.446703	1	1	3	1530
0.446704	3	1	3	1530
0.446803	1	1	3	1530
0.446804	3	1	3	1530
0.446903	1	1	3	1530
0.446904	3	1	3	1530
0.447003	1	1	3	1530
0.447004	3	1	3	1530
0.447103	1	1	3	1530
0.447104	3	1	3	1530
0.447203	1	1	3	1530
0.447204	3	1	3	1530
0.447303	1	1	3	1530
0.447304	3	1	3	1530
0.447403	1	1	3	1530
0.447404	3	1	3	1530
0.447503	1	1	3	1530
0.447504	3	1	3	1530
0.447603	1	1	3	1530
0.447604	3	1	3	1530
0.447703	1	1	3	1530
0.447704	3	1	3	1530
0.447803	1	1	3	1530
0.447804	3	1	3	1530
0.447903	1	1	3	1530
0.447904	3	1	3	1530
0.448003	1	1	3	1530
0.448004	3	1	3	1530
0.448103	1	1	3	1530
0.448104	3	1	3	1530
0.448203	1	1	3	1530
0.448204	3	1	3	1530
0.448303	1	1	3	1530
0.448304	3	1	3	1530
0.448403	1	1	3	1530
0.448404	3	1	3	1530
0.448503	1	1	3	1530
0.448504	3	1	3	1530
0.448603	1	1	3	1530
0.448604	3	1	3	1530
0.448703	1	1	3	1530
0.448704	3	1	3	1530
0.448803	1	1	3	1530
0.448804	3	1	3	1530
0.448903	1	1	3	1530
0.448904	3	1	3	1530
0.449003	1	1	3	1530
0.449004	3	1	3	1530
0.449103	1	1	3	1530
0.449104	3	1	3	1530
0.449203	1	1	3	1530
0.449204	3	1	3	1530
0.449303	1	1	3	1530
0.449304	3	1	3	1530
0.449403	1	1	3	1530
0.449404	3	1	3	1530
0.449503	1	1	3	1530
0.449504	3	1	3	1530
0.449603	1	1	3	1530
0.449604	3	1	3	1530
0.449703	1	1	3	1530
0.449704	3	1	3	1530
0.449803	1	1	3	1530
0.449804	3	1	3	1530
0.449903	1	1	3	1530
0.449904	3	1	3	1530
0.450003	1	1	3	1530
0.450004	3	1	3	1530
0.450103	1	1	3	1530
0.450104	3	1	3	1530
0.450203	1	1	3	1530
0.450204	3	1	3	1530
0.450303	1	1	3	1530
0.450304	3	1	3	1530
0.450403	1	1	3	1530
0.450404	3	1	3	1530
0.450503	1	1	3	1530
0.450504	3	1	3	1530
0.450603	1	1	3	1530
0.450604	3	1	3	1530
0.450703	1	1	3	1530
0.450704	3	1	3	1530
0.450803	1	1	3	1530
0.450804	3	1	3	1530
0.450903	1	1	3	1530
0.450904	3	1	3	1530
0.451003	1	1	3	1530
0.451004	3	1	3	1530
0.451103	1	1	3	1530
0.451104	3	1	3	1530
0.451203	1	1	3	1530
0.451204	3	1	3	1530
0.451303	1	1	3	1530
0.451304	3	1	3	1530
0.451403	1	1	3	1530
0.451404	3	1	3	1530
0.451503	1	1	3	1530
0.451504	3	1	3	1530
0.451603	1	1	3	1530
0.451604	3	1	3	1530
0.451703	1	1	3	1530
0.451704	3	1	3	1530
0.451803	1	1	3	1530
0.451804	3	1	3	1530
0.451903	1	1	3	1530
0.451904	3	1	3	1530
0.452003	1	1	3	1530
0.452004	3	1	3	1530
0.452103	1	1	3	1530
0.452104	3	1	3	1530
0.452203	1	1	3	1530
0.452204	3	1	3	1530
0.452303	1	1	3	1530
0.452304	3	1	3	1530
0.452403	1	1	3	1530
0.452404	3	1	3	1530
0.452503	1	1	3	1530
0.452504	3	1	3	1530
0.452603	1	1	3	1530
0.452604	3	1	3	1530
0.452703	1	1	3	1530
0.452704	3	1	3	1530
0.452803	1	1	3	1530
0.452804	3	1	3	1530
0.452903	1	1	3	1530
0.452904	3	1	3	1530
0.453003	1	1	3	1530
0.453004	3	1	3	1530
0.453103	1	1	3	1530
0.453104	3	1	3	1530
0.453203	1	1	3	1530
0.453204	3	1	3	1530
0.453303	1	1	3	1530
0.453304	3	1	3	1530
0.453403	1	1	3	1530
0.453404	3	1	3	1530
0.453503	1	1	3	1530
0.453504	3	1	3	1530
