Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.426929	DL	42	6	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
0.427357	DL	42	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.427929	DL	42	7	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.428357	DL	42	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.428429	DL	42	8	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
0.429357	DL	42	9	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.429357	DL	42	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.430357	DL	43	0	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.430357	DL	43	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.431357	DL	43	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.431357	DL	43	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.432357	DL	43	2	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.432357	DL	43	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.433357	DL	43	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.433357	DL	43	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.434357	DL	43	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.434929	DL	43	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.435357	DL	43	5	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.435929	DL	43	5	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.436357	DL	43	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.436929	DL	43	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.437357	DL	43	7	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.437929	DL	43	7	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.438357	DL	43	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.438929	DL	43	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.439357	DL	43	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.439929	DL	43	9	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
0.440357	DL	44	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.440929	DL	44	0	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.441357	DL	44	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.441929	DL	44	1	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.442357	DL	44	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.442429	DL	44	2	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
0.443357	DL	44	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.443357	DL	44	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.444357	DL	44	4	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.444357	DL	44	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.445357	DL	44	5	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.445357	DL	44	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.446357	DL	44	6	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.446357	DL	44	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.447357	DL	44	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.447357	DL	44	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.448357	DL	44	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.448929	DL	44	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.449357	DL	44	9	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.449929	DL	44	9	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.450357	DL	45	0	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.450929	DL	45	0	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.451357	DL	45	1	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.451929	DL	45	1	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.452357	DL	45	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.452929	DL	45	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.453357	DL	45	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.453929	DL	45	3	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
0.454357	DL	45	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.454929	DL	45	4	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.455357	DL	45	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.455929	DL	45	5	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.456357	DL	45	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.456429	DL	45	6	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
0.457357	DL	45	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.457357	DL	45	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.458357	DL	45	8	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.458357	DL	45	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.459357	DL	45	9	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.459357	DL	45	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.460357	DL	46	0	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.460357	DL	46	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.461357	DL	46	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.461357	DL	46	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.462357	DL	46	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.462929	DL	46	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.463357	DL	46	3	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.463929	DL	46	3	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.464357	DL	46	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.464929	DL	46	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.465357	DL	46	5	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.465929	DL	46	5	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.466357	DL	46	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
0.466929	DL	46	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
0.467357	DL	46	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.467929	DL	46	7	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
0.468357	DL	46	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.468929	DL	46	8	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.469357	DL	46	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.469929	DL	46	9	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
0.470357	DL	47	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.470429	DL	47	0	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
0.471357	DL	47	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.471357	DL	47	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.472357	DL	47	2	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
0.472357	DL	47	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
0.473357	DL	47	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
